Node 1
;time (s);Interarrival;Wait;Delay;Service;# in node;# in queue;Utilizzation;ploss;
;12981.60; 0.525770;11.603585;9.606501;1.997084;22.026142;18.235240;0.947725;0.0000;
;13003.20; 0.525795;11.595977;9.599162;1.996815;22.021911;18.229761;0.948037;0.0000;
;13024.80; 0.525834;11.587805;9.590161;1.997645;22.000179;18.207524;0.948164;0.0000;
;13046.40; 0.525861;11.581377;9.583650;1.997727;21.983390;18.191370;0.948005;0.0000;
;13068.00; 0.525778;11.572496;9.575054;1.997442;21.982163;18.187986;0.948544;0.0000;
;13089.60; 0.525842;11.560992;9.563536;1.997455;21.957625;18.163887;0.948435;0.0000;
;13111.20; 0.525652;11.544548;9.547589;1.996959;21.922421;18.130312;0.948027;0.0000;
;13132.80; 0.525808;11.531113;9.534813;1.996300;21.887286;18.098095;0.947298;0.0000;
;13154.40; 0.525908;11.517943;9.521640;1.996303;21.849891;18.062843;0.946762;0.0000;
;13176.00; 0.525856;11.506977;9.510290;1.996687;21.811895;18.027102;0.946198;0.0000;
;13197.60; 0.525999;11.495078;9.499047;1.996031;21.801424;18.015775;0.946412;0.0000;
;13219.20; 0.525962;11.479108;9.483353;1.995755;21.771225;17.986085;0.946285;0.0000;
;13240.80; 0.526074;11.465077;9.469919;1.995158;21.753217;17.967713;0.946376;0.0000;
;13262.40; 0.526034;11.451336;9.456482;1.994854;21.732839;17.946920;0.946480;0.0000;
;13284.00; 0.526002;11.435370;9.441290;1.994080;21.709872;17.924141;0.946433;0.0000;
;13305.60; 0.526014;11.420387;9.426899;1.993488;21.683566;17.898587;0.946245;0.0000;
;13327.20; 0.525744;11.403460;9.409777;1.993683;21.666211;17.878278;0.946983;0.0000;
;13348.80; 0.525485;11.399067;9.405771;1.993297;21.658749;17.871394;0.946839;0.0000;
;13370.40; 0.525359;11.392611;9.399550;1.993061;21.651806;17.863967;0.946960;0.0000;
;13392.00; 0.525494;11.388098;9.394830;1.993268;21.635917;17.848965;0.946738;0.0000;
;13413.60; 0.525709;11.381366;9.387877;1.993489;21.616124;17.829978;0.946536;0.0000;
;13435.20; 0.525742;11.370449;9.376547;1.993902;21.567734;17.785655;0.945520;0.0000;
;13456.80; 0.525598;11.368668;9.373829;1.994838;21.586653;17.798884;0.946942;0.0000;
;13478.40; 0.525412;11.377336;9.382087;1.995249;21.590429;17.804105;0.946581;0.0000;
;13500.00; 0.525372;11.392033;9.397176;1.994856;21.626810;17.839745;0.946766;0.0000;
;13521.60; 0.525191;11.405635;9.411308;1.994327;21.656928;17.870116;0.946703;0.0000;
;13543.20; 0.525234;11.410940;9.416832;1.994108;21.668901;17.882173;0.946682;0.0000;
;13564.80; 0.525246;11.414542;9.420123;1.994419;21.682251;17.893794;0.947114;0.0000;
;13586.40; 0.524958;11.417023;9.423733;1.993290;21.701191;17.912395;0.947199;0.0000;
;13608.00; 0.524922;11.416714;9.423775;1.992939;21.707186;17.917909;0.947319;0.0000;
;13629.60; 0.524949;11.413479;9.420122;1.993357;21.696485;17.907207;0.947320;0.0000;
;13651.20; 0.524917;11.414236;9.421165;1.993071;21.703514;17.913803;0.947428;0.0000;
;13672.80; 0.524955;11.412007;9.418112;1.993895;21.666722;17.881133;0.946397;0.0000;
;13694.40; 0.525054;11.413209;9.418883;1.994326;21.686468;17.897009;0.947365;0.0000;
;13716.00; 0.525084;11.411549;9.417295;1.994255;21.679754;17.891053;0.947175;0.0000;
;13737.60; 0.524975;11.413040;9.418380;1.994660;21.683065;17.893510;0.947389;0.0000;
;13759.20; 0.524976;11.415159;9.420626;1.994533;21.683052;17.894444;0.947152;0.0000;
;13780.80; 0.525031;11.413223;9.418631;1.994592;21.677811;17.889365;0.947111;0.0000;
;13802.40; 0.524820;11.421426;9.425785;1.995642;21.704318;17.911969;0.948087;0.0000;
;13824.00; 0.524752;11.440693;9.444934;1.995759;21.718946;17.930208;0.947184;0.0000;
;13845.60; 0.524852;11.450146;9.454544;1.995602;21.743053;17.953540;0.947378;0.0000;
;13867.20; 0.524850;11.455568;9.460391;1.995176;21.764227;17.973627;0.947650;0.0000;
;13888.80; 0.524912;11.457681;9.462932;1.994749;21.766854;17.977308;0.947387;0.0000;
;13910.40; 0.525161;11.450154;9.455452;1.994702;21.733681;17.947512;0.946542;0.0000;
;13932.00; 0.525122;11.436158;9.441705;1.994453;21.725430;17.936540;0.947223;0.0000;
;13953.60; 0.524949;11.424081;9.429438;1.994643;21.693789;17.906056;0.946933;0.0000;
;13975.20; 0.524715;11.426853;9.431759;1.995094;21.701693;17.912644;0.947262;0.0000;
;13996.80; 0.524827;11.430777;9.436051;1.994726;21.720541;17.930201;0.947585;0.0000;
;14018.40; 0.524849;11.423666;9.429413;1.994253;21.682053;17.896973;0.946270;0.0000;
;14040.00; 0.524776;11.415525;9.421383;1.994143;21.685775;17.897554;0.947055;0.0000;
;14061.60; 0.524684;11.403889;9.410633;1.993256;21.675953;17.887270;0.947171;0.0000;
;14083.20; 0.524572;11.390972;9.397542;1.993430;21.660148;17.869603;0.947636;0.0000;
;14104.80; 0.524561;11.379944;9.386317;1.993627;21.630034;17.840716;0.947330;0.0000;
;14126.40; 0.524828;11.370020;9.376656;1.993364;21.595114;17.809111;0.946501;0.0000;
;14148.00; 0.524832;11.356346;9.363189;1.993157;21.586218;17.797612;0.947151;0.0000;
;14169.60; 0.524902;11.344335;9.351522;1.992813;21.549676;17.764133;0.946386;0.0000;
;14191.20; 0.524944;11.333276;9.340461;1.992815;21.519392;17.735475;0.945979;0.0000;
;14212.80; 0.524825;11.328120;9.334261;1.993859;21.530980;17.741319;0.947415;0.0000;
;14234.40; 0.524840;11.326723;9.333118;1.993606;21.511922;17.725630;0.946573;0.0000;
;14256.00; 0.524884;11.320643;9.326765;1.993878;21.518239;17.728282;0.947489;0.0000;
;14277.60; 0.525066;11.313452;9.319757;1.993695;21.492960;17.705397;0.946891;0.0000;
;14299.20; 0.525123;11.304613;9.310303;1.994310;21.469009;17.681541;0.946867;0.0000;
;14320.80; 0.525206;11.295636;9.301326;1.994309;21.459139;17.670405;0.947184;0.0000;
;14342.40; 0.525126;11.284199;9.289891;1.994309;21.430526;17.643010;0.946879;0.0000;
;14364.00; 0.525150;11.274338;9.280464;1.993874;21.423509;17.634748;0.947190;0.0000;
;14385.60; 0.525340;11.263809;9.270152;1.993657;21.400772;17.612906;0.946966;0.0000;
;14407.20; 0.525289;11.251541;9.257584;1.993957;21.388643;17.598227;0.947604;0.0000;
;14428.80; 0.525026;11.240200;9.245877;1.994323;21.371272;17.579416;0.947964;0.0000;
;14450.40; 0.524891;11.248146;9.253600;1.994546;21.394232;17.600560;0.948418;0.0000;
;14472.00; 0.524809;11.253040;9.258721;1.994319;21.399154;17.606690;0.948116;0.0000;
;14493.60; 0.524839;11.258505;9.263856;1.994649;21.415210;17.621116;0.948524;0.0000;
;14515.20; 0.524835;11.272880;9.276662;1.996218;21.416988;17.624436;0.948138;0.0000;
;14536.80; 0.524925;11.291056;9.294626;1.996430;21.445461;17.653577;0.947971;0.0000;
;14558.40; 0.524898;11.318273;9.321186;1.997087;21.474685;17.685518;0.947292;0.0000;
;14580.00; 0.524740;11.352321;9.354799;1.997522;21.524714;17.737288;0.946857;0.0000;
;14601.60; 0.524679;11.386328;9.389358;1.996970;21.610621;17.820482;0.947535;0.0000;
;14623.20; 0.524607;11.416001;9.419348;1.996653;21.653852;17.866603;0.946812;0.0000;
;14644.80; 0.524525;11.441051;9.444281;1.996769;21.692010;17.906174;0.946459;0.0000;
;14666.40; 0.524558;11.470115;9.473304;1.996811;21.763060;17.974370;0.947173;0.0000;
;14688.00; 0.524722;11.486661;9.489860;1.996801;21.782400;17.995824;0.946644;0.0000;
;14709.60; 0.524928;11.492820;9.496471;1.996350;21.802730;18.015507;0.946806;0.0000;
;14731.20; 0.524984;11.497340;9.501252;1.996088;21.809834;18.023362;0.946618;0.0000;
;14752.80; 0.525082;11.493849;9.497548;1.996301;21.811671;18.023326;0.947086;0.0000;
;14774.40; 0.524855;11.489740;9.494053;1.995687;21.795248;18.009568;0.946420;0.0000;
;14796.00; 0.524747;11.486224;9.490890;1.995334;21.782881;17.998859;0.946006;0.0000;
;14817.60; 0.524781;11.477481;9.482429;1.995051;21.760825;17.978290;0.945634;0.0000;
;14839.20; 0.524665;11.470254;9.475016;1.995238;21.766290;17.980068;0.946556;0.0000;
;14860.80; 0.524646;11.463998;9.468437;1.995561;21.752071;17.965646;0.946606;0.0000;
;14882.40; 0.524774;11.455937;9.460460;1.995477;21.738998;17.952343;0.946664;0.0000;
;14904.00; 0.524852;11.446174;9.450300;1.995874;21.712188;17.926226;0.946491;0.0000;
;14925.60; 0.525024;11.437592;9.441492;1.996099;21.691517;17.905893;0.946406;0.0000;
;14947.20; 0.525101;11.425867;9.429826;1.996042;21.673338;17.887115;0.946556;0.0000;
;14968.80; 0.525099;11.414656;9.418341;1.996315;21.636738;17.852678;0.946015;0.0000;
;14990.40; 0.525102;11.404672;9.408476;1.996196;21.631747;17.845473;0.946568;0.0000;
;15012.00; 0.525190;11.394679;9.397835;1.996844;21.607286;17.820749;0.946634;0.0000;
;15033.60; 0.525260;11.387658;9.390706;1.996952;21.591137;17.804892;0.946561;0.0000;
;15055.20; 0.525303;11.376490;9.379819;1.996671;21.579460;17.792080;0.946845;0.0000;
;15076.80; 0.525391;11.364087;9.367896;1.996191;21.543164;17.758938;0.946057;0.0000;
;15098.40; 0.525511;11.356822;9.359615;1.997208;21.518846;17.734547;0.946075;0.0000;
;15120.00; 0.525357;11.345054;9.348148;1.996906;21.503653;17.718675;0.946244;0.0000;
;15141.60; 0.525288;11.333610;9.337275;1.996335;21.481217;17.697452;0.945941;0.0000;
;15163.20; 0.525272;11.322721;9.326582;1.996139;21.467801;17.683135;0.946166;0.0000;
;15184.80; 0.525260;11.311130;9.314956;1.996174;21.442931;17.658710;0.946055;0.0000;
;15206.40; 0.525488;11.302226;9.306028;1.996198;21.414911;17.632611;0.945575;0.0000;
;15228.00; 0.525392;11.290143;9.294454;1.995689;21.388454;17.607749;0.945176;0.0000;
;15249.60; 0.525355;11.280568;9.284669;1.995898;21.360096;17.580802;0.944823;0.0000;
;15271.20; 0.525071;11.267545;9.272300;1.995245;21.360161;17.577726;0.945609;0.0000;
;15292.80; 0.525238;11.257958;9.262670;1.995288;21.338198;17.556354;0.945461;0.0000;
;15314.40; 0.525367;11.247437;9.252670;1.994767;21.310264;17.530824;0.944860;0.0000;
;15336.00; 0.525359;11.233791;9.239406;1.994385;21.285674;17.506735;0.944735;0.0000;
;15357.60; 0.525425;11.225807;9.231018;1.994789;21.255354;17.478347;0.944252;0.0000;
;15379.20; 0.525281;11.214343;9.219618;1.994724;21.243307;17.464704;0.944651;0.0000;
;15400.80; 0.525273;11.206244;9.211943;1.994301;21.236137;17.456882;0.944814;0.0000;
;15422.40; 0.525317;11.195693;9.201567;1.994126;21.231025;17.449450;0.945394;0.0000;
;15444.00; 0.525288;11.185434;9.191033;1.994401;21.223608;17.439367;0.946060;0.0000;
;15465.60; 0.525277;11.179452;9.184883;1.994568;21.210209;17.426015;0.946049;0.0000;
;15487.20; 0.525247;11.172196;9.177114;1.995082;21.197262;17.411947;0.946329;0.0000;
;15508.80; 0.525185;11.167838;9.172574;1.995264;21.207119;17.418221;0.947225;0.0000;
;15530.40; 0.525031;11.167056;9.171958;1.995099;21.202871;17.414780;0.947023;0.0000;
;15552.00; 0.525060;11.166239;9.171203;1.995036;21.201444;17.413451;0.946998;0.0000;
;15573.60; 0.525060;11.165812;9.170545;1.995266;21.186294;17.400425;0.946467;0.0000;
;15595.20; 0.524802;11.164526;9.169578;1.994948;21.196851;17.409264;0.946897;0.0000;
;15616.80; 0.524707;11.165137;9.170594;1.994543;21.212599;17.423175;0.947356;0.0000;
;15638.40; 0.524937;11.165159;9.169941;1.995218;21.206620;17.416989;0.947408;0.0000;
;15660.00; 0.525064;11.158759;9.163595;1.995164;21.212698;17.419909;0.948197;0.0000;
;15681.60; 0.525180;11.149575;9.154565;1.995010;21.197398;17.404516;0.948221;0.0000;
;15703.20; 0.525158;11.137102;9.142514;1.994588;21.174092;17.381939;0.948038;0.0000;
;15724.80; 0.525245;11.126887;9.132707;1.994181;21.164257;17.371160;0.948274;0.0000;
;15746.40; 0.525225;11.117196;9.122693;1.994503;21.141086;17.348228;0.948215;0.0000;
;15768.00; 0.525034;11.109671;9.115215;1.994456;21.132337;17.338570;0.948442;0.0000;
;15789.60; 0.525036;11.106915;9.112049;1.994867;21.127118;17.332565;0.948638;0.0000;
;15811.20; 0.524807;11.111968;9.116528;1.995440;21.134786;17.339491;0.948824;0.0000;
;15832.80; 0.524848;11.122377;9.126518;1.995859;21.158657;17.361834;0.949206;0.0000;
;15854.40; 0.524975;11.128290;9.132460;1.995830;21.166162;17.370065;0.949024;0.0000;
;15876.00; 0.525029;11.128900;9.133681;1.995218;21.157932;17.364682;0.948312;0.0000;
;15897.60; 0.525017;11.120155;9.124847;1.995307;21.145367;17.351219;0.948537;0.0000;
;15919.20; 0.524901;11.115397;9.120392;1.995005;21.129694;17.337311;0.948096;0.0000;
;15940.80; 0.524617;11.110977;9.116264;1.994713;21.135388;17.341029;0.948590;0.0000;
;15962.40; 0.524732;11.109496;9.115464;1.994032;21.122392;17.331156;0.947809;0.0000;
;15984.00; 0.524723;11.100799;9.106456;1.994343;21.112059;17.319118;0.948235;0.0000;
;16005.60; 0.524771;11.092360;9.098056;1.994304;21.095225;17.302498;0.948182;0.0000;
;16027.20; 0.524594;11.082158;9.087596;1.994562;21.085059;17.290180;0.948720;0.0000;
;16048.80; 0.524587;11.078820;9.084177;1.994643;21.082036;17.286403;0.948908;0.0000;
;16070.40; 0.524624;11.073224;9.078815;1.994409;21.058992;17.266037;0.948239;0.0000;
;16092.00; 0.524504;11.062346;9.068409;1.993938;21.029782;17.239260;0.947631;0.0000;
;16113.60; 0.524509;11.050646;9.057437;1.993209;21.012554;17.222512;0.947511;0.0000;
;16135.20; 0.524392;11.039334;9.045977;1.993357;21.006531;17.213411;0.948280;0.0000;
;16156.80; 0.524388;11.037576;9.043867;1.993709;21.004841;17.210752;0.948522;0.0000;
;16178.40; 0.524259;11.032188;9.038252;1.993936;20.996243;17.201423;0.948705;0.0000;
;16200.00; 0.524281;11.036280;9.042182;1.994098;21.015788;17.218535;0.949313;0.0000;
;16221.60; 0.524291;11.034480;9.040083;1.994397;21.004375;17.207997;0.949095;0.0000;
;16243.20; 0.524385;11.033703;9.039647;1.994056;20.985017;17.192519;0.948125;0.0000;
;16264.80; 0.524444;11.025513;9.032091;1.993423;20.979585;17.186457;0.948282;0.0000;
;16286.40; 0.524461;11.014474;9.021373;1.993101;20.959639;17.166933;0.948177;0.0000;
;16308.00; 0.524522;11.004338;9.011196;1.993142;20.942613;17.149417;0.948299;0.0000;
;16329.60; 0.524536;10.995688;9.001780;1.993908;20.923088;17.128990;0.948524;0.0000;
;16351.20; 0.524596;10.989211;8.995685;1.993526;20.919161;17.124267;0.948723;0.0000;
;16372.80; 0.524751;10.980876;8.987253;1.993623;20.894739;17.101214;0.948381;0.0000;
;16394.40; 0.524566;10.971286;8.977433;1.993853;20.892130;17.095326;0.949201;0.0000;
;16416.00; 0.524629;10.965545;8.972282;1.993264;20.880522;17.084962;0.948890;0.0000;
;16437.60; 0.524602;10.954414;8.961107;1.993307;20.847021;17.053617;0.948351;0.0000;
;16459.20; 0.524725;10.945376;8.952107;1.993269;20.826614;17.033867;0.948187;0.0000;
;16480.80; 0.524666;10.935750;8.942530;1.993220;20.814544;17.020751;0.948448;0.0000;
;16502.40; 0.524555;10.926348;8.933665;1.992683;20.793549;17.001344;0.948051;0.0000;
;16524.00; 0.524704;10.918316;8.925067;1.993250;20.766695;16.975524;0.947793;0.0000;
;16545.60; 0.524771;10.910064;8.916861;1.993203;20.749216;16.958460;0.947689;0.0000;
;16567.20; 0.524890;10.901260;8.908221;1.993039;20.733951;16.943236;0.947679;0.0000;
;16588.80; 0.524918;10.891339;8.898158;1.993181;20.717851;16.926359;0.947873;0.0000;
;16610.40; 0.524898;10.880874;8.888036;1.992838;20.710245;16.917152;0.948273;0.0000;
;16632.00; 0.525035;10.871690;8.878971;1.992719;20.680736;16.890074;0.947666;0.0000;
;16653.60; 0.524926;10.859891;8.867347;1.992545;20.664258;16.872833;0.947856;0.0000;
;16675.20; 0.525029;10.852038;8.859096;1.992942;20.645338;16.853888;0.947862;0.0000;
;16696.80; 0.525158;10.843817;8.850686;1.993131;20.629169;16.837456;0.947928;0.0000;
;16718.40; 0.525075;10.831109;8.838549;1.992560;20.610817;16.819120;0.947924;0.0000;
;16740.00; 0.525044;10.819322;8.827458;1.991864;20.588819;16.798367;0.947613;0.0000;
;16761.60; 0.525085;10.810595;8.818569;1.992025;20.562778;16.773757;0.947255;0.0000;
;16783.20; 0.525134;10.803419;8.810720;1.992700;20.528420;16.741936;0.946621;0.0000;
;16804.80; 0.525050;10.798413;8.805538;1.992875;20.520177;16.733126;0.946763;0.0000;
;16826.40; 0.524996;10.794971;8.803076;1.991894;20.523243;16.736282;0.946740;0.0000;
;16848.00; 0.524942;10.783675;8.791954;1.991721;20.503005;16.716145;0.946715;0.0000;
;16869.60; 0.524991;10.773915;8.782765;1.991150;20.487206;16.700922;0.946571;0.0000;
;16891.20; 0.525020;10.766131;8.774399;1.991732;20.466722;16.680382;0.946585;0.0000;
;16912.80; 0.525011;10.760008;8.768368;1.991640;20.458248;16.671497;0.946688;0.0000;
;16934.40; 0.524997;10.749782;8.757917;1.991865;20.429751;16.644250;0.946375;0.0000;
;16956.00; 0.525026;10.744870;8.753110;1.991760;20.431206;16.643905;0.946825;0.0000;
;16977.60; 0.524920;10.735714;8.743721;1.991993;20.403861;16.617960;0.946475;0.0000;
;16999.20; 0.524994;10.731605;8.739890;1.991715;20.391596;16.607051;0.946136;0.0000;
;17020.80; 0.524927;10.723836;8.731932;1.991904;20.372641;16.588515;0.946032;0.0000;
;17042.40; 0.525007;10.715766;8.724280;1.991485;20.358339;16.574817;0.945880;0.0000;
;17064.00; 0.525156;10.706584;8.715438;1.991146;20.338630;16.556175;0.945614;0.0000;
;17085.60; 0.525190;10.695515;8.705117;1.990398;20.322856;16.540843;0.945503;0.0000;
;17107.20; 0.525241;10.687534;8.697035;1.990498;20.312960;16.529775;0.945796;0.0000;
;17128.80; 0.525308;10.677687;8.687358;1.990330;20.291344;16.509021;0.945581;0.0000;
;17150.40; 0.525398;10.669139;8.678668;1.990471;20.274906;16.492350;0.945639;0.0000;
;17172.00; 0.525305;10.660487;8.669947;1.990540;20.260205;16.477193;0.945753;0.0000;
;17193.60; 0.525222;10.658374;8.667375;1.990999;20.256313;16.472406;0.945977;0.0000;
;17215.20; 0.525505;10.652997;8.661954;1.991043;20.238072;16.455581;0.945623;0.0000;
;17236.80; 0.525428;10.647455;8.656205;1.991249;20.238134;16.453269;0.946216;0.0000;
;17258.40; 0.525353;10.638295;8.647304;1.990991;20.221310;16.436827;0.946121;0.0000;
;17280.00; 0.525398;10.629792;8.638917;1.990875;20.200331;16.416971;0.945840;0.0000;
;17301.60; 0.525364;10.619918;8.629114;1.990804;20.179746;16.396862;0.945721;0.0000;
;17323.20; 0.525334;10.611694;8.620843;1.990851;20.136318;16.358559;0.944440;0.0000;
;17344.80; 0.525313;10.608250;8.616953;1.991297;20.131655;16.352700;0.944739;0.0000;
;17366.40; 0.525389;10.607837;8.616168;1.991670;20.106289;16.331242;0.943762;0.0000;
;17388.00; 0.525331;10.603106;8.611160;1.991946;20.104590;16.327653;0.944234;0.0000;
;17409.60; 0.525436;10.600385;8.608374;1.992011;20.117319;16.336898;0.945105;0.0000;
;17431.20; 0.525474;10.594337;8.602429;1.991907;20.104875;16.324832;0.945011;0.0000;
;17452.80; 0.525372;10.583817;8.592424;1.991393;20.084727;16.305696;0.944758;0.0000;
;17474.40; 0.525476;10.574749;8.583752;1.990997;20.072975;16.293667;0.944827;0.0000;
;17496.00; 0.525388;10.565063;8.573995;1.991068;20.053197;16.274016;0.944795;0.0000;
;17517.60; 0.525410;10.561241;8.569799;1.991442;20.043217;16.263841;0.944844;0.0000;
;17539.20; 0.525405;10.551175;8.560147;1.991028;20.012003;16.235697;0.944076;0.0000;
;17560.80; 0.525596;10.543539;8.552859;1.990680;20.007872;16.230273;0.944400;0.0000;
;17582.40; 0.525739;10.536197;8.545146;1.991051;19.984499;16.207979;0.944130;0.0000;
;17604.00; 0.526047;10.531252;8.539820;1.991431;19.962021;16.187257;0.943691;0.0000;
;17625.60; 0.525988;10.520528;8.529201;1.991327;19.953839;16.176973;0.944216;0.0000;
;17647.20; 0.525993;10.516921;8.524865;1.992056;19.934448;16.158577;0.943968;0.0000;
;17668.80; 0.526110;10.512011;8.519811;1.992199;19.924493;16.148473;0.944005;0.0000;
;17690.40; 0.525985;10.504604;8.512355;1.992249;19.909913;16.133901;0.944003;0.0000;
;17712.00; 0.526076;10.502021;8.509523;1.992498;19.875646;16.104736;0.942728;0.0000;
;17733.60; 0.526162;10.492555;8.500747;1.991809;19.851902;16.083402;0.942125;0.0000;
;17755.20; 0.526092;10.482129;8.490504;1.991626;19.839633;16.070063;0.942393;0.0000;
;17776.80; 0.526305;10.475304;8.483987;1.991317;19.818411;16.051003;0.941852;0.0000;
;17798.40; 0.526189;10.464666;8.473684;1.990982;19.784334;16.020214;0.941030;0.0000;
;17820.00; 0.526228;10.455974;8.465156;1.990818;19.779934;16.013833;0.941525;0.0000;
;17841.60; 0.526273;10.447161;8.456560;1.990600;19.731711;15.972034;0.939919;0.0000;
;17863.20; 0.526211;10.437034;8.446297;1.990737;19.714776;15.954424;0.940088;0.0000;
;17884.80; 0.526456;10.431019;8.440212;1.990808;19.694554;15.935759;0.939699;0.0000;
;17906.40; 0.526263;10.421857;8.430893;1.990964;19.679603;15.920064;0.939885;0.0000;
;17928.00; 0.526151;10.420827;8.430138;1.990690;19.663224;15.906961;0.939066;0.0000;
;17949.60; 0.525996;10.415696;8.425304;1.990392;19.659207;15.902422;0.939196;0.0000;
;17971.20; 0.525968;10.413811;8.423642;1.990169;19.654237;15.898143;0.939023;0.0000;
;17992.80; 0.525886;10.407182;8.417401;1.989781;19.635465;15.881301;0.938541;0.0000;
;18014.40; 0.525744;10.406050;8.416075;1.989975;19.643487;15.887014;0.939118;0.0000;
;18036.00; 0.525745;10.407183;8.416793;1.990390;19.653352;15.894617;0.939684;0.0000;
;18057.60; 0.525785;10.406738;8.416756;1.989982;19.656841;15.898050;0.939698;0.0000;
;18079.20; 0.525540;10.404845;8.415526;1.989318;19.657939;15.899507;0.939608;0.0000;
;18100.80; 0.525597;10.407407;8.417077;1.990330;19.665297;15.904473;0.940206;0.0000;
;18122.40; 0.525711;10.411430;8.420646;1.990784;19.676873;15.914430;0.940611;0.0000;
;18144.00; 0.525770;10.411099;8.420655;1.990444;19.673318;15.912078;0.940310;0.0000;
;18165.60; 0.525820;10.408635;8.418036;1.990599;19.677416;15.914209;0.940802;0.0000;
;18187.20; 0.525808;10.402769;8.411933;1.990836;19.669096;15.904911;0.941046;0.0000;
;18208.80; 0.525734;10.398767;8.407858;1.990909;19.650614;15.888381;0.940558;0.0000;
;18230.40; 0.525840;10.393800;8.403031;1.990769;19.634095;15.873493;0.940151;0.0000;
;18252.00; 0.525778;10.386151;8.395133;1.991019;19.615509;15.855229;0.940070;0.0000;
;18273.60; 0.525592;10.383106;8.392404;1.990701;19.593191;15.836685;0.939126;0.0000;
;18295.20; 0.525724;10.379038;8.388522;1.990516;19.587778;15.831187;0.939148;0.0000;
;18316.80; 0.525649;10.367898;8.378084;1.989814;19.566583;15.811351;0.938808;0.0000;
;18338.40; 0.525478;10.362812;8.372540;1.990272;19.553816;15.798328;0.938872;0.0000;
;18360.00; 0.525598;10.361276;8.371030;1.990246;19.558363;15.801494;0.939217;0.0000;
;18381.60; 0.525648;10.353755;8.363620;1.990135;19.547202;15.789959;0.939311;0.0000;
;18403.20; 0.525865;10.347196;8.357187;1.990009;19.537235;15.779765;0.939368;0.0000;
;18424.80; 0.525831;10.337102;8.347302;1.989800;19.523820;15.765658;0.939540;0.0000;
;18446.40; 0.525853;10.331933;8.341511;1.990422;19.509492;15.751036;0.939614;0.0000;
;18468.00; 0.526058;10.325664;8.335052;1.990612;19.496995;15.738306;0.939672;0.0000;
;18489.60; 0.525957;10.315164;8.324882;1.990281;19.481464;15.722571;0.939723;0.0000;
;18511.20; 0.525849;10.307757;8.317240;1.990518;19.474641;15.713918;0.940181;0.0000;
;18532.80; 0.525835;10.304537;8.314074;1.990463;19.479869;15.717065;0.940701;0.0000;
;18554.40; 0.525952;10.297834;8.307441;1.990392;19.469848;15.706664;0.940796;0.0000;
;18576.00; 0.526051;10.291590;8.300813;1.990777;19.460374;15.696013;0.941090;0.0000;
;18597.60; 0.526000;10.285033;8.294114;1.990920;19.454903;15.688931;0.941493;0.0000;
;18619.20; 0.526022;10.274732;8.284468;1.990264;19.429735;15.666104;0.940908;0.0000;
;18640.80; 0.526053;10.266586;8.276313;1.990273;19.422804;15.657512;0.941323;0.0000;
;18662.40; 0.526145;10.258584;8.268398;1.990186;19.399917;15.636294;0.940906;0.0000;
;18684.00; 0.526015;10.253202;8.263215;1.989987;19.386356;15.623765;0.940648;0.0000;
;18705.60; 0.526042;10.246623;8.257014;1.989610;19.387024;15.622602;0.941105;0.0000;
;18727.20; 0.526036;10.237409;8.248088;1.989321;19.373954;15.609231;0.941181;0.0000;
;18748.80; 0.526084;10.229261;8.239899;1.989362;19.364686;15.598688;0.941499;0.0000;
;18770.40; 0.526044;10.222852;8.233609;1.989242;19.364309;15.596250;0.942015;0.0000;
;18792.00; 0.526048;10.220661;8.231374;1.989286;19.350663;15.584369;0.941573;0.0000;
;18813.60; 0.525913;10.217914;8.228456;1.989458;19.359292;15.589980;0.942328;0.0000;
;18835.20; 0.526118;10.214275;8.224663;1.989612;19.349364;15.580351;0.942253;0.0000;
;18856.80; 0.526015;10.213055;8.222798;1.990257;19.342864;15.573447;0.942354;0.0000;
;18878.40; 0.526151;10.210880;8.220927;1.989952;19.343435;15.573680;0.942439;0.0000;
;18900.00; 0.526153;10.204383;8.214070;1.990313;19.332604;15.561879;0.942681;0.0000;
;18921.60; 0.526267;10.198394;8.207670;1.990724;19.317919;15.547066;0.942713;0.0000;
;18943.20; 0.526309;10.190509;8.200117;1.990392;19.311155;15.539335;0.942955;0.0000;
;18964.80; 0.526273;10.181490;8.191162;1.990329;19.283621;15.513963;0.942415;0.0000;
;18986.40; 0.526227;10.175324;8.184968;1.990356;19.278547;15.507544;0.942751;0.0000;
;19008.00; 0.526404;10.169391;8.179070;1.990321;19.265557;15.494964;0.942648;0.0000;
;19029.60; 0.526375;10.159899;8.169563;1.990336;19.246164;15.475819;0.942586;0.0000;
;19051.20; 0.526260;10.154342;8.163861;1.990481;19.241734;15.469918;0.942954;0.0000;
;19072.80; 0.526461;10.150584;8.160292;1.990291;19.240962;15.468260;0.943175;0.0000;
;19094.40; 0.526196;10.148350;8.157470;1.990880;19.247086;15.471236;0.943963;0.0000;
;19116.00; 0.526230;10.149299;8.158730;1.990569;19.248318;15.473170;0.943787;0.0000;
;19137.60; 0.526233;10.151370;8.160536;1.990834;19.256614;15.480107;0.944127;0.0000;
;19159.20; 0.526341;10.151923;8.160886;1.991037;19.250084;15.474678;0.943852;0.0000;
;19180.80; 0.526357;10.148969;8.157846;1.991123;19.229598;15.456949;0.943162;0.0000;
;19202.40; 0.526311;10.143323;8.152336;1.990987;19.224824;15.451271;0.943388;0.0000;
;19224.00; 0.526251;10.142564;8.151093;1.991471;19.227089;15.451891;0.943800;0.0000;
