Node 1
;time (s);Interarrival;Wait;Delay;Service;# in node;# in queue;Utilizzation;ploss;
;907.20; 0.861435;3.291350;0.223462;3.067887;3.785883;0.257038;0.588141;0.0000;
;928.80; 0.859126;3.300252;0.218632;3.081620;3.786578;0.250850;0.589288;0.0000;
;950.40; 0.869614;3.300192;0.215711;3.084481;3.778300;0.246962;0.588556;0.0000;
;972.00; 0.861825;3.284229;0.213097;3.071132;3.780831;0.245319;0.589252;0.0000;
;993.60; 0.865167;3.291100;0.213113;3.077987;3.752424;0.242986;0.584906;0.0000;
;1015.20; 0.864840;3.295758;0.225555;3.070202;3.760157;0.257338;0.583803;0.0000;
;1036.80; 0.861672;3.331471;0.233548;3.097922;3.795358;0.266068;0.588215;0.0000;
;1058.40; 0.865126;3.331679;0.231252;3.100426;3.797846;0.263609;0.589039;0.0000;
;1080.00; 0.864271;3.321061;0.225520;3.095541;3.812772;0.258910;0.592310;0.0000;
;1101.60; 0.863727;3.333220;0.222689;3.110530;3.784365;0.252830;0.588589;0.0000;
;1123.20; 0.869206;3.330116;0.219433;3.110683;3.798062;0.250268;0.591299;0.0000;
;1144.80; 0.869543;3.337772;0.225420;3.112352;3.817576;0.257824;0.593292;0.0000;
;1166.40; 0.868464;3.333004;0.220759;3.112244;3.786519;0.250798;0.589287;0.0000;
;1188.00; 0.860914;3.330838;0.218880;3.111958;3.825004;0.251353;0.595608;0.0000;
;1209.60; 0.859870;3.345281;0.218296;3.126985;3.842484;0.250741;0.598624;0.0000;
;1231.20; 0.863216;3.351402;0.215237;3.136165;3.839307;0.246571;0.598789;0.0000;
;1252.80; 0.859672;3.351135;0.220068;3.131067;3.877944;0.254664;0.603880;0.0000;
;1274.40; 0.859251;3.329741;0.216664;3.113077;3.847738;0.250369;0.599561;0.0000;
;1296.00; 0.863894;3.335470;0.214065;3.121404;3.833682;0.246040;0.597940;0.0000;
;1317.60; 0.861213;3.321401;0.210145;3.111256;3.824820;0.241997;0.597137;0.0000;
;1339.20; 0.862768;3.331574;0.213852;3.117723;3.842676;0.246659;0.599336;0.0000;
;1360.80; 0.861475;3.341418;0.212861;3.128557;3.849035;0.245198;0.600640;0.0000;
;1382.40; 0.862479;3.333818;0.210470;3.123347;3.850912;0.243116;0.601299;0.0000;
;1404.00; 0.861604;3.325688;0.207609;3.118080;3.809064;0.237784;0.595213;0.0000;
;1425.60; 0.862063;3.330594;0.209888;3.120706;3.822747;0.240902;0.596974;0.0000;
;1447.20; 0.863939;3.338664;0.207097;3.131567;3.838699;0.238114;0.600097;0.0000;
;1468.80; 0.862547;3.343646;0.209260;3.134386;3.846665;0.240741;0.600987;0.0000;
;1490.40; 0.867507;3.351683;0.207311;3.144372;3.834601;0.237181;0.599570;0.0000;
;1512.00; 0.862395;3.358236;0.211693;3.146544;3.858217;0.243210;0.602501;0.0000;
;1533.60; 0.864973;3.353988;0.209187;3.144801;3.852622;0.240286;0.602056;0.0000;
;1555.20; 0.868579;3.353960;0.206624;3.147336;3.833239;0.236151;0.599515;0.0000;
;1576.80; 0.867124;3.347442;0.206408;3.141034;3.843783;0.237014;0.601128;0.0000;
;1598.40; 0.869187;3.342171;0.204519;3.137652;3.830411;0.234396;0.599336;0.0000;
;1620.00; 0.873427;3.340728;0.202317;3.138411;3.806398;0.230519;0.595980;0.0000;
;1641.60; 0.877460;3.342130;0.199844;3.142286;3.776129;0.225795;0.591722;0.0000;
;1663.20; 0.877006;3.339896;0.197909;3.141987;3.785626;0.224321;0.593551;0.0000;
;1684.80; 0.872363;3.363017;0.218090;3.144927;3.831185;0.248451;0.597122;0.0000;
;1706.40; 0.868660;3.365992;0.217400;3.148593;3.833657;0.247605;0.597675;0.0000;
;1728.00; 0.868293;3.390773;0.220367;3.170406;3.884293;0.252441;0.605309;0.0000;
;1749.60; 0.869127;3.409377;0.242900;3.166477;3.906184;0.278295;0.604648;0.0000;
;1771.20; 0.868271;3.407950;0.241306;3.166644;3.906298;0.276592;0.604951;0.0000;
;1792.80; 0.873241;3.412374;0.241695;3.170680;3.893139;0.275747;0.602899;0.0000;
;1814.40; 0.868606;3.445840;0.254138;3.191702;3.939315;0.290533;0.608130;0.0000;
;1836.00; 0.869429;3.455274;0.259900;3.195374;3.956501;0.297602;0.609817;0.0000;
;1857.60; 0.868422;3.447983;0.256623;3.191360;3.944019;0.293541;0.608413;0.0000;
;1879.20; 0.870878;3.450145;0.254130;3.196015;3.939033;0.290140;0.608149;0.0000;
;1900.80; 0.869215;3.448781;0.251576;3.197205;3.949541;0.288105;0.610239;0.0000;
;1922.40; 0.867158;3.449711;0.249154;3.200557;3.931149;0.283926;0.607871;0.0000;
;1944.00; 0.863745;3.499736;0.289272;3.210464;4.021946;0.332436;0.614918;0.0000;
;1965.60; 0.864827;3.490999;0.287703;3.203296;4.021168;0.331396;0.614962;0.0000;
;1987.20; 0.864490;3.502322;0.290788;3.211534;4.022595;0.333985;0.614768;0.0000;
;2008.80; 0.864912;3.504173;0.288582;3.215591;4.038797;0.332611;0.617698;0.0000;
;2030.40; 0.864481;3.497622;0.285532;3.212090;4.024140;0.328515;0.615938;0.0000;
;2052.00; 0.860778;3.491372;0.282139;3.209232;4.029475;0.325624;0.617309;0.0000;
;2073.60; 0.862906;3.507027;0.282071;3.224956;4.031922;0.324289;0.617939;0.0000;
;2095.20; 0.863243;3.501206;0.280518;3.220688;4.035432;0.323320;0.618685;0.0000;
;2116.80; 0.859386;3.516796;0.282146;3.234651;4.059022;0.325647;0.622229;0.0000;
;2138.40; 0.860349;3.511549;0.283345;3.228205;4.070145;0.328417;0.623621;0.0000;
;2160.00; 0.861816;3.508311;0.282126;3.226185;4.053724;0.325986;0.621290;0.0000;
;2181.60; 0.859968;3.514227;0.281555;3.232673;4.069578;0.326048;0.623922;0.0000;
;2203.20; 0.859669;3.522814;0.290498;3.232316;4.074024;0.335952;0.623012;0.0000;
;2224.80; 0.855425;3.528126;0.295755;3.232371;4.098561;0.343573;0.625831;0.0000;
;2246.40; 0.855362;3.521304;0.292827;3.228478;4.091691;0.340259;0.625239;0.0000;
;2268.00; 0.854969;3.511379;0.290079;3.221300;4.085476;0.337506;0.624662;0.0000;
;2289.60; 0.852439;3.537880;0.306311;3.231568;4.131392;0.357698;0.628949;0.0000;
;2311.20; 0.855838;3.536261;0.309058;3.227204;4.126388;0.360633;0.627626;0.0000;
;2332.80; 0.852660;3.534040;0.308546;3.225494;4.123015;0.359968;0.627175;0.0000;
;2354.40; 0.852742;3.536518;0.311363;3.225155;4.122679;0.362970;0.626618;0.0000;
;2376.00; 0.853875;3.539787;0.309666;3.230121;4.123502;0.360731;0.627129;0.0000;
;2397.60; 0.853628;3.538041;0.306937;3.231104;4.126685;0.358004;0.628113;0.0000;
;2419.20; 0.855243;3.529068;0.304336;3.224732;4.112682;0.354665;0.626336;0.0000;
;2440.80; 0.856751;3.525601;0.302096;3.223505;4.087251;0.350222;0.622838;0.0000;
;2462.40; 0.857829;3.522349;0.300324;3.222026;4.092302;0.348919;0.623897;0.0000;
;2484.00; 0.857612;3.521119;0.297938;3.223180;4.088788;0.345972;0.623803;0.0000;
;2505.60; 0.855703;3.540047;0.303710;3.236337;4.104785;0.352161;0.625437;0.0000;
;2527.20; 0.855044;3.577602;0.335988;3.241614;4.168367;0.391469;0.629483;0.0000;
;2548.80; 0.856016;3.574345;0.333513;3.240832;4.157896;0.387963;0.628322;0.0000;
;2570.40; 0.854121;3.570697;0.331299;3.239398;4.154122;0.385430;0.628115;0.0000;
;2592.00; 0.854965;3.574136;0.328786;3.245349;4.155584;0.382274;0.628885;0.0000;
;2613.60; 0.853594;3.565500;0.327007;3.238493;4.166015;0.382082;0.630655;0.0000;
;2635.20; 0.851125;3.556484;0.323560;3.232924;4.159978;0.378465;0.630252;0.0000;
;2656.80; 0.852709;3.551232;0.322155;3.229077;4.160366;0.377413;0.630492;0.0000;
;2678.40; 0.850990;3.545552;0.320126;3.225427;4.152952;0.374968;0.629664;0.0000;
;2700.00; 0.850186;3.547786;0.318087;3.229699;4.159572;0.372939;0.631105;0.0000;
;2721.60; 0.850132;3.553939;0.315632;3.238306;4.155480;0.369056;0.631071;0.0000;
;2743.20; 0.850146;3.556874;0.317568;3.239306;4.156698;0.371122;0.630929;0.0000;
;2764.80; 0.849289;3.562607;0.316816;3.245792;4.173960;0.371182;0.633796;0.0000;
;2786.40; 0.850314;3.552929;0.314504;3.238426;4.167692;0.368922;0.633128;0.0000;
;2808.00; 0.849641;3.553702;0.312671;3.241032;4.166550;0.366592;0.633326;0.0000;
;2829.60; 0.850005;3.559822;0.310763;3.249059;4.171535;0.364164;0.634562;0.0000;
;2851.20; 0.851252;3.566749;0.309027;3.257723;4.173424;0.361589;0.635306;0.0000;
;2872.80; 0.851468;3.559916;0.307140;3.252775;4.167411;0.359553;0.634643;0.0000;
;2894.40; 0.850003;3.559343;0.305795;3.253548;4.161901;0.357563;0.634056;0.0000;
;2916.00; 0.849986;3.554919;0.303124;3.251795;4.166933;0.355310;0.635271;0.0000;
;2937.60; 0.849980;3.551606;0.301197;3.250410;4.158178;0.352638;0.634257;0.0000;
;2959.20; 0.847979;3.568721;0.314269;3.254453;4.193362;0.369276;0.637348;0.0000;
;2980.80; 0.848414;3.563087;0.312624;3.250463;4.193018;0.367894;0.637521;0.0000;
;3002.40; 0.845410;3.624800;0.355866;3.268934;4.251851;0.417426;0.639071;0.0000;
;3024.00; 0.845901;3.630097;0.371737;3.258360;4.273701;0.437645;0.639343;0.0000;
;3045.60; 0.845179;3.628732;0.369833;3.258899;4.268736;0.435061;0.638946;0.0000;
;3067.20; 0.844401;3.621792;0.367489;3.254303;4.264918;0.432744;0.638696;0.0000;
;3088.80; 0.843283;3.610417;0.364525;3.245892;4.267725;0.430890;0.639473;0.0000;
;3110.40; 0.841516;3.616562;0.370137;3.246425;4.280446;0.438083;0.640394;0.0000;
;3132.00; 0.840303;3.621249;0.373522;3.247727;4.291237;0.442629;0.641435;0.0000;
;3153.60; 0.840564;3.614547;0.372394;3.242153;4.285276;0.441496;0.640630;0.0000;
;3175.20; 0.841768;3.616261;0.370614;3.245647;4.283363;0.438983;0.640730;0.0000;
;3196.80; 0.842122;3.612800;0.369354;3.243446;4.272855;0.436835;0.639337;0.0000;
;3218.40; 0.842252;3.613928;0.367856;3.246071;4.275787;0.435226;0.640093;0.0000;
;3240.00; 0.841412;3.611608;0.365299;3.246309;4.277391;0.432640;0.640792;0.0000;
;3261.60; 0.841281;3.607092;0.363657;3.243435;4.274836;0.430977;0.640643;0.0000;
;3283.20; 0.842045;3.610538;0.362056;3.248482;4.275517;0.428738;0.641130;0.0000;
;3304.80; 0.844281;3.609534;0.359958;3.249576;4.268835;0.425706;0.640521;0.0000;
;3326.40; 0.841969;3.609839;0.358062;3.251777;4.271700;0.423712;0.641331;0.0000;
;3348.00; 0.843399;3.604389;0.355898;3.248490;4.258453;0.420481;0.639662;0.0000;
;3369.60; 0.843000;3.599372;0.353628;3.245743;4.253341;0.417879;0.639244;0.0000;
;3391.20; 0.842731;3.602781;0.353000;3.249781;4.259396;0.417335;0.640344;0.0000;
;3412.80; 0.842026;3.601485;0.352155;3.249329;4.263120;0.416850;0.641045;0.0000;
;3434.40; 0.842709;3.598087;0.351170;3.246917;4.251331;0.414926;0.639401;0.0000;
;3456.00; 0.844368;3.592084;0.349455;3.242629;4.244437;0.412919;0.638586;0.0000;
;3477.60; 0.845543;3.586974;0.347663;3.239311;4.229439;0.409933;0.636584;0.0000;
;3499.20; 0.845938;3.584618;0.346710;3.237907;4.226570;0.408801;0.636295;0.0000;
;3520.80; 0.845059;3.586866;0.346742;3.240124;4.223941;0.408328;0.635936;0.0000;
;3542.40; 0.843996;3.598877;0.356251;3.242626;4.249439;0.420650;0.638132;0.0000;
;3564.00; 0.844011;3.600312;0.356474;3.243838;4.249293;0.420731;0.638094;0.0000;
;3585.60; 0.844660;3.596391;0.355168;3.241223;4.245717;0.419293;0.637737;0.0000;
;3607.20; 0.846632;3.595734;0.353336;3.242398;4.240296;0.416675;0.637270;0.0000;
;3628.80; 0.845361;3.592213;0.352196;3.240017;4.233553;0.415076;0.636413;0.0000;
;3650.40; 0.844954;3.589980;0.351120;3.238860;4.235794;0.414284;0.636918;0.0000;
;3672.00; 0.846330;3.595107;0.349260;3.245846;4.235430;0.411467;0.637327;0.0000;
;3693.60; 0.846103;3.585884;0.347500;3.238384;4.231702;0.410085;0.636936;0.0000;
;3715.20; 0.846423;3.579420;0.345444;3.233976;4.220511;0.407315;0.635533;0.0000;
;3736.80; 0.845928;3.578422;0.343561;3.234862;4.220099;0.405167;0.635822;0.0000;
;3758.40; 0.847173;3.579654;0.341810;3.237843;4.213136;0.402300;0.635139;0.0000;
;3780.00; 0.847914;3.580917;0.341932;3.238985;4.215061;0.402485;0.635429;0.0000;
;3801.60; 0.847856;3.575038;0.339873;3.235164;4.208271;0.400074;0.634699;0.0000;
;3823.20; 0.847684;3.574033;0.338064;3.235968;4.200621;0.397333;0.633881;0.0000;
;3844.80; 0.847401;3.568425;0.336282;3.232142;4.204029;0.396181;0.634641;0.0000;
;3866.40; 0.847666;3.565392;0.334615;3.230777;4.194256;0.393634;0.633437;0.0000;
;3888.00; 0.847658;3.567270;0.334971;3.232298;4.189312;0.393382;0.632655;0.0000;
;3909.60; 0.847570;3.565016;0.333515;3.231501;4.192823;0.392248;0.633429;0.0000;
;3931.20; 0.849611;3.562816;0.332218;3.230598;4.186892;0.390410;0.632747;0.0000;
;3952.80; 0.850155;3.557127;0.330433;3.226694;4.176134;0.387934;0.631367;0.0000;
;3974.40; 0.848842;3.549889;0.328709;3.221179;4.172294;0.386342;0.630992;0.0000;
;3996.00; 0.848946;3.541511;0.326925;3.214587;4.162478;0.384247;0.629705;0.0000;
;4017.60; 0.849133;3.542977;0.326672;3.216305;4.155510;0.383149;0.628727;0.0000;
;4039.20; 0.850425;3.544751;0.325433;3.219318;4.147499;0.380770;0.627788;0.0000;
;4060.80; 0.850729;3.545224;0.323943;3.221281;4.152308;0.379415;0.628816;0.0000;
;4082.40; 0.850695;3.548454;0.324026;3.224428;4.162121;0.380063;0.630343;0.0000;
;4104.00; 0.852140;3.548909;0.322747;3.226161;4.152139;0.377607;0.629089;0.0000;
;4125.60; 0.851854;3.545691;0.321549;3.224142;4.150584;0.376405;0.629030;0.0000;
;4147.20; 0.852062;3.542243;0.319954;3.222289;4.149618;0.374816;0.629134;0.0000;
;4168.80; 0.852042;3.538456;0.319066;3.219389;4.141119;0.373409;0.627952;0.0000;
;4190.40; 0.852353;3.537315;0.319788;3.217527;4.145473;0.374768;0.628451;0.0000;
;4212.00; 0.851444;3.546005;0.325956;3.220049;4.158832;0.382289;0.629424;0.0000;
;4233.60; 0.849756;3.543582;0.326314;3.217269;4.158397;0.382929;0.629245;0.0000;
;4255.20; 0.849914;3.539929;0.324814;3.215115;4.148234;0.380630;0.627934;0.0000;
;4276.80; 0.851670;3.534588;0.323507;3.211082;4.141589;0.379063;0.627088;0.0000;
;4298.40; 0.851089;3.536367;0.323015;3.213351;4.149974;0.379063;0.628485;0.0000;
;4320.00; 0.850645;3.553320;0.330200;3.223120;4.168982;0.387412;0.630262;0.0000;
;4341.60; 0.850795;3.560338;0.339134;3.221204;4.177248;0.397896;0.629892;0.0000;
;4363.20; 0.850548;3.560366;0.337282;3.223084;4.161167;0.394198;0.627828;0.0000;
;4384.80; 0.850865;3.567370;0.338853;3.228517;4.171338;0.396222;0.629186;0.0000;
;4406.40; 0.850282;3.570470;0.340462;3.230007;4.182200;0.398794;0.630568;0.0000;
;4428.00; 0.849352;3.574346;0.340367;3.233979;4.194170;0.399390;0.632463;0.0000;
;4449.60; 0.849725;3.574546;0.341739;3.232806;4.196796;0.401229;0.632595;0.0000;
;4471.20; 0.849890;3.579127;0.341959;3.237168;4.202822;0.401549;0.633546;0.0000;
;4492.80; 0.848912;3.576329;0.340214;3.236114;4.201674;0.399703;0.633662;0.0000;
;4514.40; 0.849741;3.577908;0.338988;3.238921;4.192964;0.397261;0.632617;0.0000;
;4536.00; 0.849376;3.573194;0.337363;3.235831;4.196750;0.396236;0.633419;0.0000;
;4557.60; 0.849751;3.568104;0.335956;3.232147;4.186991;0.394228;0.632127;0.0000;
;4579.20; 0.849096;3.567243;0.335328;3.231916;4.192599;0.394112;0.633081;0.0000;
;4600.80; 0.850095;3.572832;0.338670;3.234163;4.193952;0.397546;0.632734;0.0000;
;4622.40; 0.849248;3.568879;0.337534;3.231345;4.194507;0.396704;0.632967;0.0000;
;4644.00; 0.847712;3.564607;0.335878;3.228730;4.188583;0.394672;0.632318;0.0000;
;4665.60; 0.847040;3.560236;0.336395;3.223841;4.194588;0.396333;0.633043;0.0000;
;4687.20; 0.847207;3.557157;0.335118;3.222039;4.188132;0.394562;0.632262;0.0000;
;4708.80; 0.846871;3.558426;0.335400;3.223026;4.192661;0.395180;0.632913;0.0000;
;4730.40; 0.844396;3.557712;0.336804;3.220907;4.205699;0.398149;0.634592;0.0000;
;4752.00; 0.843768;3.556181;0.335527;3.220654;4.205094;0.396753;0.634724;0.0000;
;4773.60; 0.841658;3.569480;0.348008;3.221472;4.229012;0.412310;0.636117;0.0000;
;4795.20; 0.842010;3.562174;0.346972;3.215203;4.227033;0.411732;0.635884;0.0000;
;4816.80; 0.841171;3.555550;0.345276;3.210274;4.223963;0.410185;0.635630;0.0000;
;4838.40; 0.840213;3.555619;0.343909;3.211711;4.220232;0.408192;0.635340;0.0000;
;4860.00; 0.841373;3.555346;0.343648;3.211698;4.217023;0.407603;0.634903;0.0000;
;4881.60; 0.842261;3.553225;0.342877;3.210348;4.213809;0.406621;0.634531;0.0000;
;4903.20; 0.842344;3.555082;0.343348;3.211734;4.213104;0.406899;0.634367;0.0000;
;4924.80; 0.841044;3.552534;0.344469;3.208065;4.218495;0.409043;0.634909;0.0000;
;4946.40; 0.839773;3.566416;0.349128;3.217288;4.228197;0.413912;0.635714;0.0000;
;4968.00; 0.839464;3.588186;0.370573;3.217612;4.264672;0.440438;0.637372;0.0000;
;4989.60; 0.839058;3.584491;0.371373;3.213118;4.267168;0.442102;0.637511;0.0000;
;5011.20; 0.839355;3.582383;0.370129;3.212254;4.253839;0.439503;0.635723;0.0000;
;5032.80; 0.839153;3.581643;0.368922;3.212721;4.261273;0.438926;0.637058;0.0000;
;5054.40; 0.839362;3.580661;0.368673;3.211988;4.258671;0.438483;0.636698;0.0000;
;5076.00; 0.838971;3.574714;0.366724;3.207990;4.252220;0.436228;0.635999;0.0000;
;5097.60; 0.839031;3.569808;0.365096;3.204712;4.247441;0.434399;0.635507;0.0000;
;5119.20; 0.838999;3.568872;0.363796;3.205076;4.247104;0.432932;0.635695;0.0000;
;5140.80; 0.838859;3.570149;0.362629;3.207520;4.240986;0.430767;0.635036;0.0000;
;5162.40; 0.838954;3.572452;0.362561;3.209891;4.247326;0.431052;0.636046;0.0000;
;5184.00; 0.839122;3.573093;0.361134;3.211960;4.250977;0.429648;0.636888;0.0000;
;5205.60; 0.838842;3.571216;0.359711;3.211505;4.241504;0.427226;0.635713;0.0000;
;5227.20; 0.839386;3.567755;0.358444;3.209311;4.240701;0.426053;0.635775;0.0000;
;5248.80; 0.840433;3.565551;0.357239;3.208311;4.235153;0.424328;0.635137;0.0000;
;5270.40; 0.840806;3.566933;0.356213;3.210719;4.227576;0.422189;0.634231;0.0000;
;5292.00; 0.842089;3.566626;0.355314;3.211313;4.232191;0.421619;0.635095;0.0000;
;5313.60; 0.841953;3.564597;0.354193;3.210404;4.229275;0.420238;0.634840;0.0000;
;5335.20; 0.840996;3.565652;0.353397;3.212255;4.223883;0.418635;0.634208;0.0000;
;5356.80; 0.842026;3.561744;0.352064;3.209680;4.222195;0.417347;0.634141;0.0000;
;5378.40; 0.842521;3.558671;0.350741;3.207930;4.221099;0.416030;0.634178;0.0000;
;5400.00; 0.842875;3.559282;0.349860;3.209422;4.215206;0.414334;0.633479;0.0000;
;5421.60; 0.843294;3.557419;0.348717;3.208701;4.204883;0.412185;0.632116;0.0000;
;5443.20; 0.845312;3.554544;0.347474;3.207070;4.203448;0.410908;0.632090;0.0000;
;5464.80; 0.843184;3.554550;0.346814;3.207736;4.206379;0.410413;0.632661;0.0000;
;5486.40; 0.844629;3.553070;0.346013;3.207057;4.202779;0.409285;0.632249;0.0000;
;5508.00; 0.844816;3.549832;0.344739;3.205093;4.193730;0.407271;0.631076;0.0000;
;5529.60; 0.845944;3.548024;0.343790;3.204234;4.191042;0.406096;0.630824;0.0000;
;5551.20; 0.845442;3.547840;0.342536;3.205305;4.189491;0.404486;0.630834;0.0000;
;5572.80; 0.846348;3.543430;0.341288;3.202142;4.180424;0.402641;0.629631;0.0000;
;5594.40; 0.846238;3.542591;0.340299;3.202291;4.180751;0.401600;0.629858;0.0000;
;5616.00; 0.848177;3.540971;0.339020;3.201951;4.170664;0.399308;0.628559;0.0000;
;5637.60; 0.846559;3.543981;0.339410;3.204571;4.179640;0.400288;0.629892;0.0000;
;5659.20; 0.846342;3.545201;0.338417;3.206784;4.181965;0.399201;0.630461;0.0000;
;5680.80; 0.845537;3.541836;0.337213;3.204624;4.181114;0.398077;0.630506;0.0000;
;5702.40; 0.846036;3.538837;0.335978;3.202859;4.178012;0.396662;0.630225;0.0000;
;5724.00; 0.845293;3.540743;0.336699;3.204044;4.180031;0.397491;0.630423;0.0000;
;5745.60; 0.845691;3.537728;0.335319;3.202408;4.179319;0.396132;0.630531;0.0000;
;5767.20; 0.845222;3.534173;0.334856;3.199317;4.172659;0.395351;0.629551;0.0000;
;5788.80; 0.845098;3.530643;0.333500;3.197143;4.169230;0.393820;0.629235;0.0000;
;5810.40; 0.844978;3.526807;0.332384;3.194422;4.163163;0.392358;0.628468;0.0000;
;5832.00; 0.845359;3.526069;0.331257;3.194812;4.160080;0.390819;0.628210;0.0000;
;5853.60; 0.844973;3.530343;0.331722;3.198621;4.165041;0.391360;0.628947;0.0000;
;5875.20; 0.844795;3.532665;0.332580;3.200085;4.172307;0.392798;0.629918;0.0000;
;5896.80; 0.845875;3.528134;0.331721;3.196413;4.163018;0.391414;0.628601;0.0000;
;5918.40; 0.845961;3.526900;0.330488;3.196412;4.162037;0.390003;0.628672;0.0000;
;5940.00; 0.845754;3.530498;0.333102;3.197395;4.168758;0.393322;0.629239;0.0000;
;5961.60; 0.846149;3.534537;0.335667;3.198870;4.172888;0.396289;0.629433;0.0000;
;5983.20; 0.844171;3.544590;0.341721;3.202869;4.189206;0.403866;0.630890;0.0000;
;6004.80; 0.844795;3.545449;0.343180;3.202269;4.191170;0.405682;0.630915;0.0000;
;6026.40; 0.846362;3.542589;0.342122;3.200467;4.183474;0.404015;0.629910;0.0000;
;6048.00; 0.844416;3.538713;0.341025;3.197688;4.183482;0.403161;0.630053;0.0000;
;6069.60; 0.846027;3.533628;0.340076;3.193552;4.171356;0.401450;0.628318;0.0000;
;6091.20; 0.844619;3.535851;0.340104;3.195747;4.178437;0.401913;0.629421;0.0000;
;6112.80; 0.844812;3.538316;0.339499;3.198817;4.181641;0.401225;0.630069;0.0000;
;6134.40; 0.845261;3.533791;0.338236;3.195554;4.177640;0.399863;0.629630;0.0000;
;6156.00; 0.845214;3.532600;0.337760;3.194840;4.173577;0.399046;0.629089;0.0000;
;6177.60; 0.844683;3.531830;0.337824;3.194005;4.176303;0.399469;0.629472;0.0000;
;6199.20; 0.844475;3.528793;0.336723;3.192070;4.174816;0.398367;0.629408;0.0000;
;6220.80; 0.845337;3.528257;0.335580;3.192677;4.166362;0.396272;0.628348;0.0000;
;6242.40; 0.843748;3.525310;0.335157;3.190153;4.170103;0.396458;0.628941;0.0000;
;6264.00; 0.844647;3.523233;0.334324;3.188909;4.168708;0.395574;0.628856;0.0000;
;6285.60; 0.845408;3.523548;0.333380;3.190168;4.158466;0.393453;0.627502;0.0000;
;6307.20; 0.844828;3.523364;0.333079;3.190285;4.164682;0.393705;0.628496;0.0000;
;6328.80; 0.844940;3.523821;0.332301;3.191520;4.162601;0.392538;0.628344;0.0000;
;6350.40; 0.845077;3.529291;0.332940;3.196351;4.162807;0.392703;0.628351;0.0000;
;6372.00; 0.845961;3.526571;0.332188;3.194383;4.166216;0.392440;0.628963;0.0000;
;6393.60; 0.846941;3.526180;0.331396;3.194784;4.155321;0.390524;0.627466;0.0000;
;6415.20; 0.847368;3.523019;0.330346;3.192673;4.154117;0.389523;0.627432;0.0000;
;6436.80; 0.847175;3.518080;0.329129;3.188951;4.146585;0.387928;0.626443;0.0000;
;6458.40; 0.847778;3.518737;0.328395;3.190342;4.145391;0.386879;0.626419;0.0000;
;6480.00; 0.848054;3.519149;0.328688;3.190461;4.147053;0.387334;0.626620;0.0000;
;6501.60; 0.848231;3.520570;0.328149;3.192421;4.145196;0.386370;0.626471;0.0000;
;6523.20; 0.848749;3.522420;0.327418;3.195002;4.145638;0.385347;0.626715;0.0000;
;6544.80; 0.848675;3.520817;0.326871;3.193946;4.143665;0.384696;0.626495;0.0000;
;6566.40; 0.849388;3.524484;0.326244;3.198241;4.140278;0.383245;0.626172;0.0000;
;6588.00; 0.848197;3.526085;0.327136;3.198949;4.149562;0.384980;0.627430;0.0000;
;6609.60; 0.848190;3.526502;0.326572;3.199930;4.151200;0.384423;0.627796;0.0000;
;6631.20; 0.848732;3.526486;0.326593;3.199893;4.150830;0.384414;0.627736;0.0000;
;6652.80; 0.847377;3.525428;0.327109;3.198319;4.153658;0.385400;0.628043;0.0000;
;6674.40; 0.848216;3.525722;0.326295;3.199427;4.146176;0.383716;0.627077;0.0000;
;6696.00; 0.847941;3.527072;0.326200;3.200873;4.154825;0.384257;0.628428;0.0000;
;6717.60; 0.848779;3.525040;0.326060;3.198981;4.150172;0.383883;0.627715;0.0000;
;6739.20; 0.848418;3.525789;0.325349;3.200440;4.148029;0.382768;0.627543;0.0000;
;6760.80; 0.849001;3.530491;0.324601;3.205890;4.138434;0.380497;0.626323;0.0000;
;6782.40; 0.849490;3.530922;0.324713;3.206208;4.151041;0.381741;0.628217;0.0000;
;6804.00; 0.850006;3.529026;0.324008;3.205018;4.144835;0.380547;0.627381;0.0000;
;6825.60; 0.850050;3.525606;0.323024;3.202582;4.141669;0.379469;0.627033;0.0000;
;6847.20; 0.849450;3.524076;0.322118;3.201957;4.142736;0.378667;0.627345;0.0000;
;6868.80; 0.848549;3.523234;0.322157;3.201077;4.141362;0.378677;0.627114;0.0000;
;6890.40; 0.848527;3.519768;0.321332;3.198436;4.142755;0.378207;0.627425;0.0000;
;6912.00; 0.848081;3.524942;0.321315;3.203627;4.146696;0.377990;0.628118;0.0000;
;6933.60; 0.848328;3.526002;0.321445;3.204557;4.151290;0.378449;0.628807;0.0000;
;6955.20; 0.848090;3.524842;0.320426;3.204417;4.147755;0.377051;0.628451;0.0000;
;6976.80; 0.848283;3.525857;0.319745;3.206112;4.144788;0.375873;0.628152;0.0000;
;6998.40; 0.848393;3.526685;0.321055;3.205630;4.154892;0.378244;0.629441;0.0000;
;7020.00; 0.847856;3.533253;0.324123;3.209130;4.157138;0.381355;0.629297;0.0000;
;7041.60; 0.847899;3.534386;0.323827;3.210559;4.157068;0.380878;0.629365;0.0000;
;7063.20; 0.848190;3.533994;0.322886;3.211108;4.162612;0.380320;0.630382;0.0000;
;7084.80; 0.847765;3.532666;0.322505;3.210162;4.157791;0.379574;0.629703;0.0000;
;7106.40; 0.848285;3.532652;0.321703;3.210949;4.155065;0.378384;0.629447;0.0000;
;7128.00; 0.849368;3.534477;0.320977;3.213500;4.153457;0.377189;0.629378;0.0000;
;7149.60; 0.847785;3.533520;0.322551;3.210969;4.162743;0.379989;0.630459;0.0000;
